ISO,Year,Debt/GDP
PRY,2004,34.4624054208058
PRY,2005,28.0101547337027
PRY,2006,21.4589585836874
PRY,2007,18.1417974560095
PRY,2008,18.1476450309217
PRY,2009,18.2450226786056
PRY,2010,15.6069255129881
PRY,2011,12.9927598886953
PRY,2012,16.1745062252582
PRY,2013,17.0235396097375
PRY,2014,20.2435616322698
PRY,2015,24.1916039161486
QAT,2000,52.5429632150481
QAT,2001,59.0870764411028
QAT,2002,47.5923046365133
QAT,2003,39.0877527053687
QAT,2004,29.0349300505575
QAT,2005,19.1710619343455
QAT,2006,13.4308008176489
QAT,2007,8.92750765116215
QAT,2008,11.0957338119037
QAT,2009,35.9723028433702
QAT,2010,41.842259845913
QAT,2011,35.5688120924906
QAT,2012,36.5630944984474
QAT,2013,32.5992402675852
QAT,2014,31.6763380484276
QAT,2015,39.7600435218704
ROU,2000,23.7217
ROU,2001,27.192395324152
ROU,2002,27.3183515691542
ROU,2003,24.023513655338
ROU,2004,20.9811471547866
ROU,2005,17.5450137836639
ROU,2006,12.5363288005365
ROU,2007,12.6516438780953
ROU,2008,13.387073367523
ROU,2009,23.3475566615242
ROU,2010,30.5353382991082
ROU,2011,33.8743140118196
ROU,2012,37.6304845764959
ROU,2013,38.8260679952812
ROU,2014,40.4954092214626
ROU,2015,39.3041252479721
SRB,2000,224.75081140206
SRB,2001,106.304837802523
SRB,2002,76.1202803962724
SRB,2003,71.7588706960413
SRB,2004,62.1783689746641
SRB,2005,54.1091821240493
SRB,2006,40.2968156254514
SRB,2007,33.4359893310059
SRB,2008,32.3766916732219
SRB,2009,35.9523499316299
SRB,2010,43.6790010124846
SRB,2011,46.6088137670207
SRB,2012,58.3162685601528
SRB,2013,61.41768354377
SRB,2014,72.0071412912108
SRB,2015,77.4316805206009
RUS,2000,55.7122837414325
RUS,2001,44.3139425978729
RUS,2002,37.4721450545673
RUS,2003,28.2549958426697
RUS,2004,20.7696783838296
RUS,2005,14.8091201957035
RUS,2006,9.77649767991868
RUS,2007,8.01024550009798
RUS,2008,7.42542891479877
RUS,2009,9.89047094854029
RUS,2010,10.5597839084988
RUS,2011,10.9132451451554
RUS,2012,11.7610407773257
RUS,2013,13.0755160405933
RUS,2014,15.8939509988441
RUS,2015,16.423031942607
RWA,2000,102.512450906982
RWA,2001,98.6459144999391
RWA,2002,107.90063247384
RWA,2003,100.616723149902
RWA,2004,90.8055181746916
RWA,2005,70.6652813953861
RWA,2006,26.5773035885201
RWA,2007,26.709372166122
RWA,2008,20.9038724485949
RWA,2009,22.3661269878905
RWA,2010,22.5565192836897
RWA,2011,23.061182631757
RWA,2012,21.461119345233
RWA,2013,28.6843823863927
RWA,2014,31.1269149297379
RWA,2015,37.2938942262645
SAU,2000,86.7017724012641
SAU,2001,93.1477989006172
SAU,2002,96.351696772755
SAU,2003,81.5642311053814
SAU,2004,62.9282022815161
SAU,2005,37.3424359335585
SAU,2006,25.8308411362682
SAU,2007,17.1154305724822
SAU,2008,12.0559945858256
SAU,2009,13.9890376456109
SAU,2010,8.4483105769161
SAU,2011,5.39700796657996
SAU,2012,3.58968118901319
SAU,2013,2.15449914094678
SAU,2014,1.56710495184185
SAU,2015,5.00720987015802
SLB,2000,55.3944
SLB,2001,70.1831
SLB,2002,86.9857
SLB,2003,84.7603
SLB,2004,75.39
SLB,2005,63.8722
SLB,2006,48.3626720485362
SLB,2007,43.9061689570819
SLB,2008,35.4906750684864
SLB,2009,33.8537915483107
SLB,2010,28.9286828052838
SLB,2011,21.7193638345911
SLB,2012,17.5951349949369
SLB,2013,15.5393324518889
SLB,2014,13.2776342905059
SLB,2015,10.3825675344089
SYC,2000,172.56104614309
SYC,2001,201.269932523454
SYC,2002,202.05171030371
SYC,2003,175.715311372652
SYC,2004,163.225828874269
SYC,2005,144.064280078042
SYC,2006,132.509258508308
SYC,2007,130.748761259303
SYC,2008,130.009426853477
SYC,2009,121.292381693485
SYC,2010,81.8939926970908
SYC,2011,77.288691091552
SYC,2012,82.5381637216768
SYC,2013,68.7957733845992
SYC,2014,68.6294735394814
SYC,2015,68.9995686021411
SDN,2000,153.634989549899
SDN,2001,151.26132397188
SDN,2002,148.243999792806
SDN,2003,141.591922720821
SDN,2004,118.13181108591
SDN,2005,94.9534732372716
SDN,2006,74.9791685700575
SDN,2007,70.7111397715394
SDN,2008,68.8494055918449
SDN,2009,72.1121463905172
SDN,2010,73.1156860967274
SDN,2011,70.5838028656237
SDN,2012,94.2463153191066
SDN,2013,89.867344530562
SDN,2014,77.2598365913922
SDN,2015,72.9075544299877
SWE,2000,64.2890343495125
SWE,2001,62.6742076264926
SWE,2002,60.2324001587802
SWE,2004,47.682430132098
SWE,2005,47.9702148209092
SWE,2006,42.9802254281189
SWE,2007,38.1089718606283
SWE,2008,36.6838873196031
SWE,2009,40.1952982339413
SWE,2010,37.5875640697115
SWE,2011,36.9405594357783
SWE,2012,37.1737950499349
SWE,2013,39.7713844021169
SWE,2014,44.7814671995986
SWE,2015,43.3966596958351
SGP,2000,81.3293006742014
SGP,2001,93.1400145398536
SGP,2002,95.2143565658486
SGP,2003,100.198880682242
SGP,2004,96.6822537648671
SGP,2005,94.3093448513255
SGP,2006,87.9079779419592
SGP,2007,86.3017041855883
SGP,2008,93.9276506689453
SGP,2009,104.160610023655
SGP,2010,99.6343231239749
SGP,2011,102.267856477417
SGP,2012,106.500410651546
SGP,2013,103.900481968112
SGP,2014,99.7633506822925
SGP,2015,104.682278568765
SVN,2000,29.0106866998201
SVN,2001,28.5409612801937
SVN,2002,28.395809080326
SVN,2003,27.0439271452226
SVN,2004,26.8329436592743
SVN,2005,26.3024094489267
SVN,2006,25.9999873238812
SVN,2007,22.6566455966273
SVN,2008,21.648854318177
SVN,2009,34.4788780684728
SVN,2010,38.1765069347133
SVN,2011,46.4379897171261
SVN,2012,53.8962572043608
SVN,2013,71.0104657670023
SVN,2014,80.8922008764505
SVN,2015,83.1485610578169
SVK,2000,24.00707
SVK,2001,36.3958
SVK,2002,41.69
SVK,2003,42.3656080940312
SVK,2004,41.4621999117122
SVK,2005,33.9284186227003
SVK,2006,30.7671057087351
SVK,2007,29.8977170808658
SVK,2008,28.2136924146511
SVK,2009,36.007897396523
SVK,2010,40.8153180425956
SVK,2011,43.2689413942501
SVK,2012,52.3690969345485
SVK,2013,54.9874720660933
SVK,2014,53.8972795273715
SVK,2015,52.9080014550895
SLE,2000,211.177
SLE,2001,186.069
SLE,2002,174.617
SLE,2003,177.734
SLE,2004,160.493
SLE,2005,133.859
SLE,2006,103.110381167864
SLE,2007,42.1794788950384
SLE,2008,42.3741875177525
SLE,2009,48.0503822961776
SLE,2010,46.8490968769788
SLE,2011,44.7511259030871
SLE,2012,36.7654907013143
SLE,2013,30.5452500696728
SLE,2014,34.9638601473681
SLE,2015,43.7578907866818
SMR,2004,15.4980702675742
SMR,2005,13.5533682844666
SMR,2006,13.2774373030881
SMR,2007,11.4386798577316
SMR,2008,13.5328634721724
SMR,2009,17.457481616641
SMR,2010,17.5379355929604
SMR,2011,14.6573481798463
SMR,2012,15.3679425931499
SMR,2013,20.8307636451805
SMR,2014,19.0314245562152
SMR,2015,19.8810030578544
SEN,2001,70.9305330768962
SEN,2002,67.9753711820631
SEN,2003,54.7006338264124
SEN,2004,47.5907965307087
SEN,2005,45.6640385708981
SEN,2006,21.8381870765705
SEN,2007,23.4851622814188
SEN,2008,23.9365164794407
SEN,2009,34.1589973745678
SEN,2010,35.5152233628316
SEN,2011,40.6895652701835
SEN,2012,42.8161295177291
SEN,2013,46.9352001949688
SEN,2014,54.2447646630236
SEN,2015,56.8291160673469
SUR,2000,38.2692403592852
SUR,2001,39.8259766543217
SUR,2002,38.1178214429574
SUR,2003,33.5056877818373
SUR,2004,31.5697623729434
SUR,2005,28.8411059954551
SUR,2006,23.965166181144
SUR,2007,17.3768046596433
SUR,2008,15.6386399575626
SUR,2009,15.5525877634961
SUR,2010,18.4698588722424
SUR,2011,19.8331270474882
SUR,2012,21.3849329880967
SUR,2013,31.4342867522315
SUR,2014,29.0165598278465
SUR,2015,43.4567580735773
SSD,2012,8.90572816534267
SSD,2013,17.5948644857105
SSD,2014,37.4598638913858
SSD,2015,63.6487623259207
STP,2000,376.038
STP,2001,388.401
STP,2002,356.051250102679
STP,2003,317.112670278688
STP,2004,336.54869563627
STP,2005,284.253421662607
STP,2006,256.763679782364
STP,2007,101.36368251901
STP,2008,56.8553509938445
STP,2009,68.0265231851124
STP,2010,75.2596786637413
STP,2011,71.7386040386853
STP,2012,78.2942736051642
STP,2013,71.4202913649585
STP,2014,68.8846133470784
STP,2015,82.2641097699643
SLV,2000,26.5157110117937
SLV,2001,32.4288517089345
SLV,2002,37.4579742358475
SLV,2003,39.1434666737557
SLV,2004,39.4055056556718
SLV,2005,38.5490645731201
SLV,2006,39.0993331788019
SLV,2007,38.0310272620108
SLV,2008,39.2534179459661
SLV,2009,48.2135424229224
SLV,2010,49.6640723119949
SLV,2011,49.9636976533126
SLV,2012,55.2041690462593
SLV,2013,55.2529885959041
SLV,2014,57.0822456913412
SLV,2015,58.7229499191496
SYR,2000,152.094445277422
SYR,2001,144.489961246741
SYR,2002,132.42709342297
SYR,2003,133.370350012584
SYR,2004,113.047210626823
SYR,2005,50.7102878355879
SYR,2006,44.9772684601326
SYR,2007,42.6718835821541
SYR,2008,37.3191591079563
SYR,2009,31.2120953790036
SYR,2010,30.0244113059671
SWZ,2000,19.3918346240442
SWZ,2001,20.9685002367588
SWZ,2002,18.7066285541649
SWZ,2003,19.0301885759582
SWZ,2004,15.1969166541984
SWZ,2005,13.5018821842142
SWZ,2006,14.8578294678551
SWZ,2007,16.463169135975
SWZ,2008,14.7378339630794
SWZ,2009,10.5651031902229
SWZ,2010,13.7799466249719
SWZ,2011,14.2635220301553
SWZ,2012,14.6861384490425
SWZ,2013,14.8319244555265
SWZ,2014,13.6681447279382
SWZ,2015,17.2926484855079
TCD,2000,83.6519
TCD,2001,68.5092
TCD,2002,68.048
TCD,2003,59.9715
TCD,2004,40.1087
TCD,2005,25.6404753196538
TCD,2006,26.2427981648202
TCD,2007,22.1500744670059
TCD,2008,19.9540505226387
TCD,2009,31.6682806921257
TCD,2010,30.1225556977668
TCD,2011,30.5472665569398
TCD,2012,28.7786548614849
TCD,2013,30.3444603512838
TCD,2014,39.212080221676
TCD,2015,42.6109680091651
TGO,2000,103.257
TGO,2001,102.703947828678
TGO,2002,85.2073196487324
TGO,2003,85.0331860461043
TGO,2004,101.956138541004
TGO,2005,91.7494127899138
TGO,2006,96.7852416614353
TGO,2007,107.784478670228
TGO,2008,88.4796338915307
TGO,2009,73.4042020999963
TGO,2010,49.914358099351
TGO,2011,49.3117407103424
TGO,2012,49.0361382987016
TGO,2013,51.2258084034491
TGO,2014,57.5366505033825
TGO,2015,62.2704087040377
THA,2000,55.3131505774462
THA,2001,54.9003555276666
THA,2002,51.0090755337739
THA,2003,46.381216538326
THA,2004,44.95876217651
THA,2005,43.0433717180151
THA,2006,38.4865271815114
THA,2007,35.0739588248833
THA,2008,35.1113142648985
THA,2009,41.453650021504
THA,2010,39.164851854245
THA,2011,39.3637494733615
THA,2012,39.9807914405557
THA,2013,42.0924767030929
THA,2014,43.3346995644458
THA,2015,42.720809589078
TJK,2000,83.5685
TJK,2001,75.8807
TJK,2002,79.066
TJK,2003,61.8875
TJK,2004,44.3676328855995
TJK,2005,41.7963753095926
TJK,2006,35.2906071544561
TJK,2007,34.6028533600983
TJK,2008,29.9549529943446
TJK,2009,36.2201306306609
TJK,2010,36.3418584164248
TJK,2011,35.4550774831599
TJK,2012,32.3660735212032
TJK,2013,29.1943536190181
TJK,2014,28.1940688395393
TJK,2015,34.0833469638041
TKM,2000,43.5078996745166
TKM,2001,26.8991179896821
TKM,2002,19.0775862068966
TKM,2003,13.3497497097936
TKM,2004,9.00755350853427
TKM,2005,5.37884853337215
TKM,2006,3.33442821892318
TKM,2007,2.41550135373176
TKM,2008,2.80910110504684
TKM,2009,2.43598791897381
TKM,2010,4.11433989914824
TKM,2011,10.0481185860889
TKM,2012,18.0661886722257
TKM,2013,20.7900737382113
TKM,2014,17.406676501128
TKM,2015,23.1631761104581
TUN,2000,60.67416
TUN,2001,62.47387
TUN,2002,61.53846
TUN,2003,59.78328
TUN,2004,54.1011136461351
TUN,2005,52.4219651945527
TUN,2006,47.9520065773346
TUN,2007,44.8001873822951
TUN,2008,42.0210322977767
TUN,2009,40.5427853212205
TUN,2010,39.2170654247489
TUN,2011,43.0679720021041
TUN,2012,47.6763556373107
TUN,2013,46.8403964518702
TUN,2014,51.5605665128991
TUN,2015,55.7068037039421
TUR,2000,51.3102405115325
TUR,2001,77.9359729350624
TUR,2002,73.9996833405349
TUR,2003,67.6979801508043
TUR,2004,59.6115197913851
TUR,2005,52.7104766008632
TUR,2006,46.5241278069182
TUR,2007,39.9073305980633
TUR,2008,39.9836571407901
TUR,2009,46.0726336477889
TUR,2010,42.3354099957516
TUR,2011,39.1417112794053
TUR,2012,36.1582344623456
TUR,2013,36.1380038502031
TUR,2014,33.5195100150625
TUR,2015,32.9297255929522
TTO,2000,51.0335486073579
TTO,2001,54.1326957180151
TTO,2002,57.3209765771729
TTO,2003,49.3029014147171
TTO,2004,42.5355262222018
TTO,2005,34.4866457054934
TTO,2006,30.8123401184296
TTO,2007,25.0930223825134
TTO,2008,20.3461922749351
TTO,2009,33.9965756591706
TTO,2010,32.6460035802262
TTO,2011,29.8670863600269
TTO,2012,41.2875817466006
TTO,2013,40.7261737553061
TTO,2014,39.7630523166544
TTO,2015,45.4450997204667
TUV,2005,39.4140747394536
TUV,2006,39.7873613088574
TUV,2007,34.6010901289788
TUV,2008,37.4655131414445
TUV,2009,31.0441280581441
TUV,2010,27.4887430181975
TUV,2011,23.8137585377518
TUV,2012,25.9363217698388
TUV,2013,57.1803667335815
TUV,2014,64.3725799416171
TUV,2015,58.2071465294889
TWN,2000,26.1659160334104
TWN,2001,30.0079472670822
TWN,2002,29.6382611812151
TWN,2003,32.0273018109103
TWN,2004,33.2924307993935
TWN,2005,33.9137848080267
TWN,2006,33.1197313968108
TWN,2007,32.0553749956553
TWN,2008,33.2668134241253
TWN,2009,36.5988728600728
TWN,2010,36.7445834268525
TWN,2011,38.2458392140971
TWN,2012,39.217529451552
TWN,2013,39.0349870744945
TWN,2014,37.8986171679899
TWN,2015,36.4553922598201
TZA,2000,65.9123
TZA,2001,57.9647
TZA,2002,58.7598
TZA,2004,56.0229400090976
TZA,2005,55.9725784625081
TZA,2006,42.64753232835
TZA,2007,28.4473852621805
TZA,2008,21.5150980529754
TZA,2009,24.3591007986542
TZA,2010,27.3426237421706
TZA,2011,27.842426234918
TZA,2012,29.1508510857991
TZA,2013,30.9009731489153
TZA,2014,33.7950060624078
TZA,2015,36.5163233290373
UKR,2000,43.789531899256
UKR,2001,35.3397826195241
UKR,2002,32.3437899572047
UKR,2003,28.2989948776211
UKR,2004,23.885489953684
UKR,2005,17.0877533482753
UKR,2006,14.2559205830611
UKR,2007,11.8152087468347
UKR,2008,19.6617532384825
UKR,2009,34.1210895440751
UKR,2010,40.6258428891199
UKR,2011,36.8756721446533
UKR,2012,37.5415379708672
UKR,2013,40.6523526600917
UKR,2014,70.3071108070086
UKR,2015,80.081523785563
UGA,2000,77.5838
UGA,2001,81.4704
UGA,2002,89.6889
UGA,2003,90.7016
UGA,2004,63.5329200354861
UGA,2005,55.2247891677724
UGA,2006,36.0157434742653
UGA,2007,22.0256361159781
UGA,2008,20.3106982474339
UGA,2009,19.1935256499029
UGA,2010,22.9389649042862
UGA,2011,23.6447770795361
UGA,2012,24.1600602671492
UGA,2013,27.6963409655202
UGA,2014,31.207565707583
UGA,2015,34.3855180231896
USA,2000,53.0320781167621
USA,2001,53.0219430276812
USA,2002,55.3787579622911
USA,2003,58.5172633229589
USA,2004,65.4922779568918
USA,2005,64.8931394487425
USA,2006,63.641199777712
USA,2007,64.014304832457
USA,2008,72.8473238747637
USA,2009,86.0340772155652
USA,2010,94.7320173211088
USA,2011,98.9947753968395
USA,2012,102.497522477213
USA,2013,104.621196417338
USA,2014,104.605125020842
USA,2015,105.151987758259
URY,2000,44.7342
URY,2001,40.6249
URY,2002,94.7137
URY,2003,99.2663
URY,2004,93.5468754566261
URY,2005,83.9194824200302
URY,2006,75.6969768161484
URY,2007,67.9853437993015
URY,2008,67.7513984866083
URY,2009,63.0993816457171
URY,2010,59.4124581538843
URY,2011,58.0959866799491
URY,2012,58.0096093584849
URY,2013,60.184201038446
URY,2014,61.40363166816
URY,2015,64.2874511441474
UZB,2000,42.1256218157042
UZB,2001,59.3753442351328
UZB,2002,54.5979622588736
UZB,2003,41.6358881794764
UZB,2004,35.1211282151493
UZB,2005,28.1930129369356
UZB,2006,21.3402934781038
UZB,2007,15.7856931548063
UZB,2008,12.7328934026021
UZB,2009,10.9813998389152
UZB,2010,9.96062870930626
UZB,2011,9.08771473593772
UZB,2012,8.55421763916488
UZB,2013,8.27595739471434
UZB,2014,7.64188600841789
UZB,2015,10.7561691092321
VCT,2000,58.9373633309276
VCT,2001,56.5243212755358
VCT,2002,56.4588618541071
VCT,2003,53.9097835277587
VCT,2004,62.0151594609809
VCT,2005,65.4486447467692
VCT,2006,64.1159666750231
VCT,2007,53.323253596736
VCT,2008,56.74090175844
VCT,2009,63.5715317782654
VCT,2010,65.4487189893116
VCT,2011,68.7674888102044
VCT,2012,72.0152762456485
VCT,2013,74.6315923282265
VCT,2014,79.7241491167532
VCT,2015,79.2886962589706
VEN,2000,28.2414388452847
VEN,2001,31.7241513671216
VEN,2002,55.0315777515556
VEN,2003,55.8168027773639
VEN,2004,42.1740883658385
VEN,2005,35.5648664536794
VEN,2006,25.6581830056914
VEN,2007,26.3644145880131
VEN,2008,20.3113203366019
VEN,2009,27.5736404723603
VEN,2010,36.4605624503517
VEN,2011,50.5704146753238
VEN,2012,58.0918161189477
VEN,2013,73.7024183321575
VEN,2014,63.4893093687043
VEN,2015,41.5006009403101
VNM,2000,41.6636
VNM,2001,39.8961
VNM,2002,40.7523
VNM,2003,44.2952
VNM,2004,43.3919
VNM,2005,36.5415360197171
VNM,2006,38.4068991086889
VNM,2007,40.8971520459538
VNM,2008,39.4189074449676
VNM,2009,45.1666012834821
VNM,2010,48.0840053578092
VNM,2011,45.786618532419
VNM,2012,47.9214610653152
VNM,2013,51.8298955836807
VNM,2014,55.1337331776878
VNM,2015,58.2526543649326
VUT,2000,38.6657
VUT,2001,37.8236
VUT,2002,41.9319
VUT,2003,36.1548
VUT,2004,31.7151
VUT,2005,24.6756
VUT,2006,21.7583
VUT,2007,18.6607
VUT,2008,20.6124304056357
VUT,2009,20.5209085185128
VUT,2010,19.355185463327
VUT,2011,20.7074626444485
VUT,2012,21.7493613201685
VUT,2013,20.5676818463649
VUT,2014,19.3162470388957
VUT,2015,25.6307307446186
WSM,2000,65.5278479441742
WSM,2001,62.3828713675779
WSM,2002,58.1652012433514
WSM,2003,50.0521295831682
WSM,2004,47.4554587180734
WSM,2005,40.0246388318265
WSM,2006,39.339167550432
WSM,2007,36.092521373916
WSM,2008,28.9059000830587
WSM,2009,35.8989157398232
WSM,2010,49.8671635878368
WSM,2011,49.1473696495321
WSM,2012,52.0618601441696
WSM,2013,53.5393035101829
WSM,2014,54.4036467695625
WSM,2015,57.7801266329389
YEM,2000,60.8407450318148
YEM,2001,60.5685780376764
YEM,2002,57.8272275593712
YEM,2003,56.8230116397574
YEM,2004,52.0680944426196
YEM,2005,43.8007104987594
YEM,2006,40.8423716628606
YEM,2007,40.407905841435
YEM,2008,36.4212660335396
YEM,2009,49.842357838477
YEM,2010,42.3795725343077
YEM,2011,45.7259848053261
YEM,2012,47.3123779304882
YEM,2013,48.1997622316507
YEM,2014,48.7221463997642
YEM,2015,66.6709416234254
ZAF,2000,43.3167994725359
ZAF,2001,42.4018108405726
ZAF,2002,35.5473130337272
ZAF,2003,35.4275188834229
ZAF,2004,34.3926648846727
ZAF,2005,33.212302669385
ZAF,2006,31.35511579863
ZAF,2007,27.0606996343213
ZAF,2008,26.5056691189724
ZAF,2009,30.0782756311917
ZAF,2010,34.6751901741189
ZAF,2011,38.2270950527159
ZAF,2012,40.9985340983476
ZAF,2013,43.9855931823734
ZAF,2014,46.8954182794083
ZAF,2015,49.7781289179369
ZMB,2000,226.225
ZMB,2001,197.903
ZMB,2002,204.245
ZMB,2003,183.519
ZMB,2004,19.2620735598015
ZMB,2005,16.7182431214807
ZMB,2006,24.9985683499487
ZMB,2007,21.9317096493444
ZMB,2008,19.1962754020964
ZMB,2009,20.5221489412349
ZMB,2010,18.8919676710769
ZMB,2011,20.8033215819303
ZMB,2012,24.9108420903245
ZMB,2013,25.9147703428917
ZMB,2014,33.6059618923047
ZMB,2015,56.2821924650544
ZWE,2000,70.1007
ZWE,2001,34.2898
ZWE,2002,20.1413
ZWE,2003,44.4636
ZWE,2005,38.5748112072933
ZWE,2006,44.7147276991744
ZWE,2007,50.0605709645314
ZWE,2008,68.8635051800721
ZWE,2009,68.2939784091536
ZWE,2010,63.1922853388366
ZWE,2011,51.7612455375625
ZWE,2012,56.730463307068
ZWE,2013,54.5586588506617
ZWE,2014,55.2729176368652
ZWE,2015,58.8989332240521
